1636267191.8850636,9.106812904096094
1636267192.0111432,0.06345199842667398
1636267192.1374512,0.05542009989165284
1636267192.2621295,0.06416509765001277
1636267192.387953,0.056198309036571234
1636267192.512809,0.06457245194185736
1636267192.638963,0.055487760995450046
1636267192.7637048,0.05611591632342879
1636267192.88967,0.05557093970503712
1636267193.017012,0.05552817299695789
1636267193.1405933,0.06672695583943555
1636267193.267244,0.055831208646602674
1636267193.3930833,0.055626530859705724
1636267193.5178027,0.05612600002676212
1636267193.6432085,0.05805242310509574
1636267193.7688546,0.06563045179659381
1636267193.894658,0.05620725547149513
1636267194.0205634,0.06353983165588879
1636267194.1456556,0.06592103080173697
1636267194.2708552,0.06439525812467436
1636267194.3973227,0.0632573754390199
1636267194.521933,0.06420008648168775
1636267194.6482112,0.06335220495082598
1636267194.7731698,0.07202390319663375
1636267194.8989382,0.06410399010204457
1636267195.0257998,0.06355161460097357
1636267195.1507204,0.07248912236056511
1636267195.2761643,0.056368351245042476
1636267195.4007993,0.06468695765473959
1636267195.5267842,0.06399383807682849
1636267195.652241,0.07217930328623655
1636267195.7776122,0.06430708654207919
1636267195.903707,0.06393805763636294
1636267196.0288403,0.06393183537297542
1636267196.1556067,0.06359930547420736
1636267196.2796345,0.06450170508064057
1636267196.40652,0.06304901201812872
1636267196.5306847,0.05694904424585612
1636267196.6567483,0.056091279619590956
1636267196.7823062,0.0637156246914331
1636267196.9088554,0.06321649779760587
1636267197.0343,0.07218629962469071
1636267197.159374,0.06396218056492786
1636267197.285556,0.06389384128121824
1636267197.4100442,0.06476327260781978
1636267197.5361614,0.05606742109740399
1636267197.6608348,0.0567167471909154
1636267197.7873569,0.05588802124019767
1636267197.912597,0.056460099577530905
1636267198.0390835,0.06324783656881988
1636267198.164334,0.06436902632913152
1636267198.2886894,0.048914374696846466
1636267198.4152057,0.0575428420140063
1636267198.5395722,0.06482659182970266
1636267198.6665144,0.05514322526360167
1636267198.7917717,0.07229429733201723
1636267198.916744,0.06401416328991252
1636267199.0442033,0.05547706991464526
1636267199.167652,0.07335347976544117
1636267199.293986,0.06381691072521463
1636267199.41914,0.05593108466969097
1636267199.5450814,0.07190164643536377
1636267199.6706493,0.06371054360415446
1636267199.7962592,0.06418490398089693
1636267199.921654,0.06379848805195996
1636267200.046956,0.06384570977347762
1636267200.173978,0.06347133546193497
1636267200.2976124,0.06470694230175877
1636267200.423663,0.05553331038369938
1636267200.5486674,0.06399768074811138
1636267200.6746187,0.06351661814423472
1636267200.8016973,0.06295319752498102
1636267200.9260373,0.07282757728645271
1636267201.0523903,0.055962789869440276
1636267201.1767492,0.058541128393745596
1636267201.3038583,0.0556299317011824
1636267201.4280715,0.0649066003875706
1636267201.5540302,0.056137995013482975
1636267201.679901,0.06405189969072173
1636267201.805262,0.06381559633550975
1636267201.931111,0.05618691710617828
1636267202.0560107,0.06454989515033326
1636267202.1824007,0.06329615670473372
1636267202.3066275,0.056920626831805654
1636267202.4333525,0.04799972007209465
1636267202.557755,0.04823053305786712
1636267202.6838696,0.047575773730865904
1636267202.8097003,0.04834086539619375
1636267202.9358919,0.06534674417215144
1636267203.0612338,0.06578974597962678
1636267203.1865556,0.055856174781885044
1636267203.3117285,0.05592266858153905
1636267203.437311,0.05630617527272763
1636267203.563691,0.071652061414646
1636267203.6891882,0.07559389619826248
